1,1,30
1,1,29
1,1,37
1,1,34
1,1,82
1,1,33
1,1,40
1,1,43
1,1,33
1,1,36
1,1,39
1,1,63
1,1,66
1,1,31
1,1,57
1,1,52
1,1,44
1,1,31
1,1,54
1,1,42
1,1,42
1,1,52
1,1,49
1,1,33
1,1,26
1,1,25
1,1,32
1,1,52
1,1,24
1,1,40
1,1,26
1,1,28
1,1,34
1,1,43
1,1,39
1,1,19
1,1,42
1,1,30
1,1,57
1,1,61
1,1,45
1,1,60
1,1,32
1,1,39
1,1,27
1,2,26
1,2,39
1,2,67
1,2,36
1,2,38
1,2,34
1,2,47
1,2,37
1,2,42
1,2,38
1,2,42
1,2,35
1,2,26
1,2,32
1,2,35
1,2,37
1,2,67
1,2,32
1,2,31
1,2,56
1,2,37
1,2,32
1,2,54
1,2,29
1,2,41
1,2,38
1,2,23
1,2,41
1,2,37
1,2,55
1,2,26
1,2,55
1,2,19
1,2,25
1,2,21
1,2,23
1,2,36
1,2,34
1,2,30
1,2,31
1,2,36
1,2,38
1,2,49
1,2,47
1,2,61
1,2,45
1,2,36
2,1,39
2,1,54
2,1,43
2,1,47
2,1,40
2,1,50
2,1,49
2,1,30
2,1,50
2,1,50
2,1,75
2,1,68
2,1,74
2,1,86
2,1,34
2,1,59
2,1,61
2,1,55
2,1,53
2,1,49
2,1,40
2,1,37
2,1,42
2,1,43
2,1,45
2,1,37
2,1,62
2,1,58
2,1,66
2,1,28
2,1,45
2,1,38
2,1,44
2,1,29
2,1,34
2,1,25
2,1,44
2,1,36
2,1,67
2,1,27
2,1,44
2,1,39
2,1,40
2,1,20
2,1,58
2,1,46
2,1,29
2,1,57
2,2,41
2,2,35
2,2,27
2,2,45
2,2,41
2,2,68
2,2,49
2,2,30
2,2,53
2,2,24
2,2,27
2,2,61
2,2,38
2,2,40
2,2,36
2,2,46
2,2,27
2,2,43
2,2,42
2,2,39
2,2,23
2,2,51
2,2,39
2,2,31
2,2,27
2,2,72
2,2,23
2,2,38
2,2,72
2,2,25
2,2,15
2,2,7
2,2,36
2,2,39
2,2,33
2,2,29
2,2,29
2,2,28
2,2,50
2,2,64
2,2,28
2,2,35
2,2,48
2,2,45
2,2,41
2,2,31
2,2,33
2,2,29
2,2,48
2,2,37
2,2,40
2,2,31
2,2,65
2,2,65
2,2,45
2,2,33
5,1,48
5,1,34
5,1,41
5,1,44
5,1,36
5,1,39
5,1,25
5,1,53
5,1,32
5,1,41
5,1,34
5,1,58
5,1,37
5,1,31
5,1,32
5,1,22
5,1,28
5,1,37
5,1,36
5,1,27
5,1,23
5,1,33
5,1,29
5,1,54
5,1,35
5,1,33
5,1,34
5,1,73
5,1,39
5,1,42
5,1,38
5,1,36
5,1,46
5,1,41
5,1,38
5,1,28
5,1,30
5,1,28
5,1,32
5,1,29
5,1,64
5,1,34
5,1,36
5,1,71
5,1,42
5,1,42
5,1,62
5,1,34
5,1,31
5,1,66
5,1,55
5,2,40
5,2,57
5,2,43
5,2,45
5,2,31
5,2,31
5,2,47
5,2,53
5,2,50
5,2,49
5,2,41
5,2,66
5,2,27
5,2,37
5,2,38
5,2,58
5,2,27
5,2,47
5,2,45
5,2,29
5,2,43
5,2,30
5,2,22
5,2,31
5,2,24
5,2,33
5,2,29
5,2,29
5,2,65
5,2,33
5,2,28
5,2,29
5,2,53
5,2,59
5,2,39
5,2,33
5,2,41
5,2,56
5,2,34
5,2,39
5,2,37
5,2,40
5,2,25
5,2,32
5,2,42
5,2,36
5,2,41
5,2,31
5,2,29
5,2,33
5,2,40
5,2,40
5,2,39
5,2,44
5,2,34
5,2,34
9,1,34
9,1,44
9,1,38
9,1,50
9,1,27
9,1,31
9,1,50
9,1,41
9,1,48
9,1,65
9,1,55
9,1,47
9,1,33
9,1,51
9,1,51
9,1,57
9,1,32
9,1,29
9,1,34
9,1,39
9,1,65
9,1,49
9,1,36
9,1,56
9,1,56
9,1,29
9,1,36
9,1,30
9,1,57
9,1,29
9,1,45
9,1,43
9,1,48
9,1,19
9,1,47
9,1,53
9,1,48
9,1,37
9,1,45
9,1,46
9,1,38
9,1,41
9,1,50
9,1,60
9,1,36
9,1,48
9,2,41
9,2,57
9,2,33
9,2,47
9,2,35
9,2,50
9,2,55
9,2,18
9,2,34
9,2,40
9,2,31
9,2,42
9,2,44
9,2,63
9,2,42
9,2,48
9,2,35
9,2,52
9,2,24
9,2,36
9,2,53
9,2,38
9,2,40
9,2,32
9,2,52
9,2,42
9,2,50
9,2,35
9,2,54
9,2,38
9,2,47
9,2,50
9,2,45
9,2,51
9,2,40
9,2,47
9,2,54
9,2,52
9,2,37
9,2,36
9,2,40
9,2,50
9,2,28
9,2,38
10,1,45
10,1,37
10,1,37
10,1,37
10,1,23
10,1,25
10,1,28
10,1,38
10,1,42
10,1,42
10,1,26
